group,test,speaker,vowel,f1,f2
HV,post,C010-HV,head,-0.079644733448536,-0.480300768937816
HV,post,C010-HV,heard,-0.482035857673988,-1.46000955588252
HV,post,C010-HV,heed,-1.34284725000439,2.54188048905942
HV,post,C010-HV,hid,0.159752517672936,0.51635799701977
HV,post,C010-HV,hoard,0.073162022586446,-0.659970546474388
HV,post,C010-HV,hod,0.414430444397906,-0.298935993499956
HV,post,C010-HV,hood,-1.11363711595191,0.0146386182384001
HV,post,C010-HV,hud,1.22430625138331,-0.395550873873396
HV,post,C010-HV,whod,-1.34284725000439,0.219733364294298
HV,post,C011-HV,had,1.35427384799407,-1.01611203778377
HV,post,C011-HV,hard,1.28137539964206,-0.205198392073013
HV,post,C011-HV,head,0.183610530341165,1.62897123544184
HV,post,C011-HV,heard,0.470916179728508,-0.688402605702722
HV,post,C011-HV,heed,-1.43730790948593,1.10396734935281
HV,post,C011-HV,hid,-0.0565255348184051,1.72761846244582
HV,post,C011-HV,hoard,-0.408153344516347,-0.547955706239416
HV,post,C011-HV,hod,-0.914154338959727,-0.54461173244267
HV,post,C011-HV,hood,-0.0179322386320456,-0.0764554008983152
HV,post,C011-HV,hud,1.01551047035825,-0.554643653832906
HV,post,C011-HV,whod,-1.47161306165159,-0.827177518267656
HV,post,C012-HV,had,1.45629536241179,0.00914893633602897
HV,post,C012-HV,hard,1.44757503090034,-0.601390081821633
HV,post,C012-HV,head,0.239809116564815,0.894765973663626
HV,post,C012-HV,heard,0.204927790519024,-0.55610284695829
HV,post,C012-HV,heed,-1.14672359375539,1.70322698122405
HV,post,C012-HV,hid,-0.94615596899209,1.67639010130503
HV,post,C012-HV,hoard,-0.954876300503538,-1.36791846450859
HV,post,C012-HV,hod,-0.191847293251852,-0.780861716280066
HV,post,C012-HV,hood,-0.052321989068687,-0.23741489791995
HV,post,C012-HV,hud,1.0944016046867,-0.425273057353077
HV,post,C012-HV,whod,-1.15108375951111,-0.314570927687127
HV,post,C013-HV,had,1.89673557580975,-0.320082054267083
HV,post,C013-HV,hard,0.891449687362826,0.00539377558947912
HV,post,C013-HV,head,0.331487810903353,-0.972728900594043
HV,post,C013-HV,heard,-0.435704051332461,-0.286178321990358
HV,post,C013-HV,heed,-1.45862653431355,2.526136270364
HV,post,C013-HV,hid,-0.431294902698922,0.266452514120263
HV,post,C013-HV,hoard,0.525490350779076,-0.540456314065797
HV,post,C013-HV,hod,-0.523887024003244,-1.20666465330345
HV,post,C013-HV,hood,-0.550341915804479,0.744495139222089
HV,post,C013-HV,hud,0.904677133263444,0.105409785805818
HV,post,C013-HV,whod,-1.1499861299658,-0.321777240880919
HV,post,C014-HV,had,2.22685043023035,0.641427862696331
HV,post,C014-HV,hard,0.699300469181469,-0.239200007633241
HV,post,C014-HV,head,0.986433920506447,1.45948078903368
