Participant,Test,Group,stimulus,word,response,IDaccuracy,Goodness
VID_Listener2,pre,LV,C019reLV-hide,hide,had,0,4
VID_Listener2,pre,LV,C019reLV-hoard,hoard,hard,0,3
VID_Listener2,pre,LV,C019reLV-hod,hod,hood,0,5
VID_Listener2,pre,LV,C019reLV-hoed,hoed,heed,0,5
VID_Listener2,pre,LV,C019reLV-hood,hood,hid,0,5
VID_Listener2,pre,LV,C019reLV-howd,howd,hard,0,7
VID_Listener2,pre,LV,C019reLV-hoyd,hoyd,hoyd,1,6
VID_Listener2,pre,LV,C019reLV-hud,hud,hud,1,6
VID_Listener2,pre,LV,C019reLV-whod,whod,head,0,2
VID_Listener2,post,LV,C019stLV-had,had,had,1,5
VID_Listener2,post,LV,C019stLV-haired,haired,heard,0,6
VID_Listener2,post,LV,C019stLV-hard,hard,had,0,6
VID_Listener2,post,LV,C019stLV-hayed,hayed,hide,0,4
VID_Listener2,post,LV,C019stLV-head,head,hear,0,4
VID_Listener2,post,LV,C019stLV-hear,hear,hear,1,5
VID_Listener2,post,LV,C019stLV-heard,heard,howd,0,5
VID_Listener2,post,LV,C019stLV-heed,heed,heed,1,6
VID_Listener2,post,LV,C019stLV-hid,hid,hood,0,6
VID_Listener2,post,LV,C019stLV-hide,hide,hide,1,7
VID_Listener2,post,LV,C019stLV-hoard,hoard,hoard,1,3
VID_Listener2,post,LV,C019stLV-hod,hod,heard,0,6
VID_Listener2,post,LV,C019stLV-hoed,hoed,hide,0,5
VID_Listener2,post,LV,C019stLV-hood,hood,hood,1,5
VID_Listener2,post,LV,C019stLV-howd,howd,howd,1,6
VID_Listener2,post,LV,C019stLV-hoyd,hoyd,hide,0,4
VID_Listener2,post,LV,C019stLV-hud,hud,hard,0,5
VID_Listener2,post,LV,C019stLV-whod,whod,whod,1,6
VID_Listener2,post,HV,C019-whod,whod,whod,1,6
VID_Listener2,post,HV,C01HV-had,had,had,1,5
VID_Listener2,post,HV,C01HV-haired,haired,head,0,3
VID_Listener2,post,HV,C01HV-hard,hard,heard,0,6
VID_Listener2,post,HV,C01HV-hayed,hayed,hid,0,5
VID_Listener2,post,HV,C01HV-head,head,hid,0,6
VID_Listener2,post,HV,C01HV-hear,hear,hear,1,7
VID_Listener2,post,HV,C01HV-heard,heard,hood,0,6
VID_Listener2,post,HV,C01HV-heed,heed,hid,0,6
VID_Listener2,post,HV,C01HV-hid,hid,hid,1,6
VID_Listener2,post,HV,C01HV-hide,hide,hide,1,6
VID_Listener2,post,HV,C01HV-hoard,hoard,hood,0,3
VID_Listener2,post,HV,C01HV-hod,hod,whod,0,3
VID_Listener2,post,HV,C01HV-hoed,hoed,hid,0,2
VID_Listener2,post,HV,C01HV-hood,hood,hood,1,3
VID_Listener2,post,HV,C01HV-howd,howd,had,0,3
VID_Listener2,post,HV,C01HV-hoyd,hoyd,hide,0,6
VID_Listener2,post,HV,C01HV-hud,hud,had,0,5
VID_Listener2,post,HV,C01HV-whod,whod,hood,0,5
VID_Listener2,pre,LV,C01re-had,had,hid,0,6
VID_Listener2,pre,LV,C01re-haired,haired,head,0,7
VID_Listener2,pre,LV,C01re-hard,hard,hard,1,7
VID_Listener2,pre,LV,C01re-hayed,hayed,hide,0,7
VID_Listener2,pre,LV,C01re-head,head,hid,0,5
VID_Listener2,pre,LV,C01re-hear,hear,hear,1,7
VID_Listener2,pre,LV,C01re-heard,heard,hard,0,5
VID_Listener2,pre,LV,C01re-heed,heed,heed,1,5
VID_Listener2,pre,LV,C01re-hid,hid,hid,1,6
VID_Listener2,pre,LV,C01re-hide,hide,hide,1,7
VID_Listener2,pre,LV,C01re-hoard,hoard,hod,0,5
VID_Listener2,pre,LV,C01re-hod,hod,hod,1,5
VID_Listener2,pre,LV,C01re-hoed,hoed,howd,0,5
VID_Listener2,pre,LV,C01re-hood,hood,heard,0,5
VID_Listener2,pre,LV,C01re-howd,howd,hard,0,7
VID_Listener2,pre,LV,C01re-hoyd,hoyd,hide,0,6
VID_Listener2,pre,LV,C01re-hud,hud,heard,0,6
VID_Listener2,pre,HV,C01reHV-had,had,had,1,5
VID_Listener2,pre,HV,C01reHV-haired,haired,hid,0,5
VID_Listener2,pre,HV,C01reHV-hard,hard,hud,0,4
VID_Listener2,pre,HV,C01reHV-hayed,hayed,hide,0,2
VID_Listener2,pre,HV,C01reHV-head,head,hid,0,5
VID_Listener2,pre,HV,C01reHV-hear,hear,hear,1,7
VID_Listener2,pre,HV,C01reHV-heard,heard,hid,0,5
VID_Listener2,pre,HV,C01reHV-heed,heed,hid,0,3
VID_Listener2,pre,HV,C01reHV-hid,hid,hid,1,6
VID_Listener2,pre,HV,C01reHV-hide,hide,hide,1,7
VID_Listener2,pre,HV,C01reHV-hoard,hoard,hud,0,4
VID_Listener2,pre,HV,C01reHV-hod,hod,hud,0,6
VID_Listener2,pre,HV,C01reHV-hoed,hoed,hood,0,5
VID_Listener2,pre,HV,C01reHV-hood,hood,hid,0,2
VID_Listener2,pre,HV,C01reHV-howd,howd,howd,1,5
VID_Listener2,pre,HV,C01reHV-hoyd,hoyd,hide,0,6
VID_Listener2,pre,HV,C01reHV-hud,hud,hud,1,6
VID_Listener2,pre,HV,C01reHV-whod,whod,head,0,2
VID_Listener2,pre,LV,C01re-whod,whod,hud,0,3
VID_Listener2,post,LV,C01stLV-had,had,had,1,7
VID_Listener2,post,LV,C01stLV-haired,haired,hid,0,7
VID_Listener2,post,LV,C01stLV-hard,hard,hard,1,7
VID_Listener2,post,LV,C01stLV-hayed,hayed,hide,0,6
VID_Listener2,post,LV,C01stLV-head,head,hid,0,6
VID_Listener2,post,LV,C01stLV-hear,hear,hear,1,7
VID_Listener2,post,LV,C01stLV-heard,heard,hud,0,6
VID_Listener2,post,LV,C01stLV-heed,heed,heed,1,7
VID_Listener2,post,LV,C01stLV-hid,hid,hid,1,7
VID_Listener2,post,LV,C01st-LV-hide,hide,hide,1,6
VID_Listener2,post,LV,C01stLV-hoard,hoard,hood,0,7
VID_Listener2,post,LV,C01stLV-hod,hod,whod,0,3
VID_Listener2,post,LV,C01stLV-hoed,hoed,howd,0,6
VID_Listener2,post,LV,C01stLV-hood,hood,hood,1,7
VID_Listener2,post,LV,C01stLV-howd,howd,howd,1,7
VID_Listener2,post,LV,C01stLV-hoyd,hoyd,hide,0,6
VID_Listener2,post,LV,C01stLV-hud,hud,hood,0,6
VID_Listener2,post,LV,C01stLV-whod,whod,whod,1,5
VID_Listener2,post,HV,C020-had,had,hid,0,3
VID_Listener2,post,HV,C020-haired,haired,had,0,6
VID_Listener2,post,HV,C020-hard,hard,hard,1,6
VID_Listener2,post,HV,C020-hayed,hayed,hid,0,3
VID_Listener2,post,HV,C020-head,head,hid,0,6
VID_Listener3,post,HV,C020-hear,hear,hear,1,7
VID_Listener3,post,HV,C020-heard,heard,head,0,7
VID_Listener3,post,HV,C020-heed,heed,hid,0,5
VID_Listener3,post,HV,C020-hid,hid,hoed,0,1
VID_Listener3,post,HV,C020-hide,hide,hide,1,5
VID_Listener3,post,HV,C020-hoard,hoard,hood,0,5
VID_Listener3,post,HV,C020-hod,hod,hard,0,4
VID_Listener3,post,HV,C020-hoed,hoed,heard,0,1
VID_Listener3,post,HV,C020-hood,hood,hid,0,4
VID_Listener3,post,HV,C020-howd,howd,howd,1,5
VID_Listener3,post,HV,C020-hoyd,hoyd,howd,0,1
VID_Listener3,post,HV,C020-hud,hud,had,0,3
VID_Listener3,pre,HV,C020reHV-had,had,had,1,5
VID_Listener3,pre,HV,C020reHV-haired,haired,had,0,7
VID_Listener3,pre,HV,C020reHV-hard,hard,had,0,4
VID_Listener3,pre,HV,C020reHV-hayed,hayed,head,0,1
VID_Listener3,pre,HV,C020reHV-head,head,head,1,5
VID_Listener3,pre,HV,C020reHV-hear,hear,hear,1,3
VID_Listener3,pre,HV,C020reHV-heard,heard,howd,0,4
VID_Listener3,pre,HV,C020reHV-heed,heed,hid,0,5
VID_Listener3,pre,HV,C020reHV-hid,hid,hid,1,7
VID_Listener3,pre,HV,C020reHV-hide,hide,hide,1,4
VID_Listener3,pre,HV,C020reHV-hoard,hoard,hood,0,4
VID_Listener3,pre,HV,C020reHV-hod,hod,howd,0,1
VID_Listener3,pre,HV,C020reHV-hoed,hoed,head,0,1
VID_Listener3,pre,HV,C020reHV-hood,hood,hood,1,4
VID_Listener3,pre,HV,C020reHV-howd,howd,howd,1,2
VID_Listener3,pre,HV,C020reHV-hoyd,hoyd,hod,0,3
VID_Listener3,pre,HV,C020reHV-hud,hud,had,0,3
VID_Listener3,pre,HV,C020reHV-whod,whod,hood,0,5
VID_Listener3,pre,LV,C020reLV-had,had,had,1,3
VID_Listener3,pre,LV,C020reLV-haired,haired,head,0,5
VID_Listener3,pre,LV,C020reLV-hard,hard,heard,0,3
VID_Listener3,pre,LV,C020reLV-hayed,hayed,hayed,1,3
VID_Listener3,pre,LV,C020reLV-head,head,heed,0,1
VID_Listener3,pre,LV,C020reLV-hear,hear,hear,1,5
VID_Listener3,pre,LV,C020reLV-heard,heard,heard,1,4
VID_Listener3,pre,LV,C020reLV-heed,heed,heard,0,2
VID_Listener3,pre,LV,C020reLV-hid,hid,hid,1,5
VID_Listener3,pre,LV,C020reLV-hide,hide,had,0,1
VID_Listener3,pre,LV,C020reLV-hoard,hoard,hard,0,5
VID_Listener3,pre,LV,C020reLV-hod,hod,heard,0,4
VID_Listener3,pre,LV,C020reLV-hoed,hoed,hood,0,4
VID_Listener3,pre,LV,C020reLV-hood,hood,hoed,0,1
VID_Listener3,pre,LV,C020reLV-howd,howd,heard,0,2
VID_Listener3,pre,LV,C020reLV-hoyd,hoyd,hide,0,5
VID_Listener3,pre,LV,C020reLV-hud,hud,heard,0,1
VID_Listener3,pre,LV,C020reLV-whod,whod,hood,0,5
VID_Listener3,post,LV,C020stLV-had,had,head,0,2
VID_Listener3,post,LV,C020stLV-haired,haired,head,0,7
VID_Listener3,post,LV,C020stLV-hard,hard,hard,1,1
VID_Listener3,post,LV,C020stLV-hayed,hayed,hayed,1,6
VID_Listener3,post,LV,C020stLV-head,head,head,1,5
VID_Listener3,post,LV,C020stLV-hear,hear,hear,1,7
VID_Listener3,post,LV,C020stLV-heard,heard,heard,1,6
VID_Listener3,post,LV,C020stLV-heed,heed,hid,0,2
VID_Listener3,post,LV,C020stLV-hid,hid,hid,1,1
VID_Listener3,post,LV,C020stLV-hide,hide,hide,1,6
VID_Listener3,post,LV,C020stLV-hoard,hoard,heed,0,1
VID_Listener3,post,LV,C020stLV-hod,hod,hard,0,1
VID_Listener3,post,LV,C020stLV-hoed,hoed,head,0,5
VID_Listener3,post,LV,C020stLV-hood,hood,head,0,3
VID_Listener3,post,LV,C020stLV-howd,howd,hoyd,0,4
VID_Listener3,post,LV,C020stLV-hoyd,hoyd,hide,0,7
VID_Listener3,post,LV,C020stLV-hud,hud,heard,0,2
VID_Listener3,post,LV,C020stLV-whod,whod,whod,1,2
VID_Listener3,post,HV,C020-whod,whod,hood,0,5
VID_Listener3,post,HV,C021-had,had,hide,0,3
VID_Listener3,post,HV,C021-haired,haired,head,0,5
VID_Listener3,post,HV,C021-hard,hard,hard,1,3
VID_Listener3,post,HV,C021-hayed,hayed,hayed,1,6
VID_Listener3,post,HV,C021-head,head,head,1,7
VID_Listener3,post,HV,C021-hear,hear,head,0,3
VID_Listener3,post,HV,C021-heard,heard,had,0,1
VID_Listener3,post,HV,C021-heard,heard,hard,0,7
VID_Listener3,post,HV,C021-heed,heed,heed,1,3
VID_Listener3,post,HV,C021-hid,hid,hid,1,6
VID_Listener3,post,HV,C021-hide,hide,hide,1,6
VID_Listener3,post,HV,C021-hoard,hoard,hard,0,1
VID_Listener3,post,HV,C021-hod,hod,hoyd,0,6
VID_Listener3,post,HV,C021-hoed,hoed,heard,0,7
VID_Listener3,post,HV,C021-hood,hood,hood,1,3
VID_Listener3,post,HV,C021-howd,howd,heard,0,2
VID_Listener3,post,HV,C021-hoyd,hoyd,hide,0,6
VID_Listener3,post,HV,C021-hud,hud,heard,0,2
VID_Listener3,pre,HV,C021reHV-had,had,head,0,6
VID_Listener3,pre,HV,C021reHV-haired,haired,head,0,4
VID_Listener3,pre,HV,C021reHV-hard,hard,hod,0,3
VID_Listener3,pre,HV,C021reHV-hayed,hayed,hayed,1,4
VID_Listener3,pre,HV,C021reHV-head,head,head,1,7
VID_Listener3,pre,HV,C021reHV-hear,hear,hear,1,2
VID_Listener3,pre,HV,C021reHV-heard,heard,head,0,6
VID_Listener3,pre,HV,C021reHV-heed,heed,head,0,5
VID_Listener3,pre,HV,C021reHV-hid,hid,head,0,4
VID_Listener3,pre,HV,C021reHV-hide,hide,hide,1,5
VID_Listener3,pre,HV,C021reHV-hoard,hoard,hoed,0,4
VID_Listener3,pre,HV,C021reHV-hod,hod,hood,0,1
VID_Listener3,pre,HV,C021reHV-hoed,hoed,hid,0,2
VID_Listener3,pre,HV,C021reHV-hood,hood,heard,0,5
VID_Listener3,pre,HV,C021reHV-howd,howd,hoyd,0,1
VID_Listener3,pre,HV,C021reHV-hoyd,hoyd,hide,0,7
VID_Listener3,pre,HV,C021reHV-hud,hud,had,0,2
VID_Listener3,pre,HV,C021reHV-whod,whod,hood,0,4
VID_Listener3,pre,LV,C021reLV-had,had,had,1,4
VID_Listener3,pre,LV,C021reLV-haired,haired,head,0,4
VID_Listener3,pre,LV,C021reLV-hard,hard,hard,1,5
VID_Listener3,pre,LV,C021reLV-hayed,hayed,head,0,5
VID_Listener3,pre,LV,C021reLV-head,head,head,1,6
VID_Listener3,pre,LV,C021reLV-hear,hear,hear,1,4
VID_Listener3,pre,LV,C021reLV-heed,heed,had,0,2
VID_Listener3,pre,LV,C021reLV-hid,hid,head,0,5
VID_Listener3,pre,LV,C021reLV-hide,hide,hide,1,3
VID_Listener3,pre,LV,C021reLV-hoard,hoard,hod,0,3
VID_Listener3,pre,LV,C021reLV-hod,hod,heard,0,2
VID_Listener3,pre,LV,C021reLV-hoed,hoed,head,0,2
VID_Listener3,pre,LV,C021reLV-hood,hood,hod,0,2
VID_Listener3,pre,LV,C021reLV-howd,howd,howd,1,5
VID_Listener3,pre,LV,C021reLV-hoyd,hoyd,hoyd,1,5
VID_Listener3,pre,LV,C021reLV-hud,hud,hid,0,1
VID_Listener3,pre,LV,C021reLV-whod,whod,whod,1,2
VID_Listener3,post,LV,C021stLV-had,had,hoyd,0,3
VID_Listener3,post,LV,C021stLV-haired,haired,had,0,6
VID_Listener3,post,LV,C021stLV-hard,hard,heard,0,3
VID_Listener3,post,LV,C021stLV-hayed,hayed,hayed,1,4
VID_Listener3,post,LV,C021stLV-head,head,head,1,5
VID_Listener3,post,LV,C021stLV-hear,hear,hear,1,5
VID_Listener3,post,LV,C021stLV-heard,heard,had,0,6
VID_Listener3,post,LV,C021stLV-heed,heed,hid,0,6
VID_Listener3,post,LV,C021stLV-hid,hid,hoard,0,1
VID_Listener3,post,LV,C021stLV-hide,hide,hide,1,3
VID_Listener3,post,LV,C021stLV-hoard,hoard,hoyd,0,4
VID_Listener3,post,LV,C021stLV-hod,hod,hood,0,3
VID_Listener3,post,LV,C021stLV-hoed,hoed,hid,0,3
VID_Listener3,post,LV,C021stLV-hood,hood,hod,0,4
VID_Listener3,post,LV,C021stLV-howd,howd,howd,1,5
VID_Listener3,post,LV,C021stLV-hoyd,hoyd,hide,0,6
VID_Listener3,post,LV,C021stLV-hud,hud,hood,0,4
VID_Listener3,post,LV,C021stLV-whod,whod,heard,0,2
VID_Listener3,post,HV,C021-whod,whod,hid,0,4
VID_Listener3,pre,LV,C022reLV-had,had,heard,0,2
VID_Listener3,pre,LV,C022reLV-haired,haired,had,0,3
VID_Listener3,pre,LV,C022reLV-hard,hard,had,0,5
VID_Listener3,pre,LV,C022reLV-hayed,hayed,head,0,2
VID_Listener3,pre,LV,C022reLV-head,head,had,0,2
VID_Listener3,pre,LV,C022reLV-hear,hear,hear,1,7
VID_Listener3,pre,LV,C022reLV-heard,heard,heed,0,2
VID_Listener3,pre,LV,C022reLV-heed,heed,hid,0,3
VID_Listener3,pre,LV,C022reLV-hid,hid,head,0,3
VID_Listener3,pre,LV,C022reLV-hide,hide,howd,0,4
VID_Listener3,pre,LV,C022reLV-hoard,hoard,hard,0,3
VID_Listener3,pre,LV,C022reLV-hod,hod,had,0,1
VID_Listener3,pre,LV,C022reLV-hoed,hoed,head,0,5
VID_Listener3,pre,LV,C022reLV-hood,hood,head,0,5
VID_Listener3,pre,LV,C022reLV-howd,howd,haired,0,1
VID_Listener3,pre,LV,C022reLV-hoyd,hoyd,hide,0,3
VID_Listener3,pre,LV,C022reLV-hud,hud,had,0,1
VID_Listener3,pre,LV,C022reLV-whod,whod,hood,0,5
VID_Listener3,post,LV,C022stLV-had,had,hod,0,3
VID_Listener3,post,LV,C022stLV-haired,haired,heard,0,3
VID_Listener3,post,LV,C022stLV-hard,hard,head,0,2
VID_Listener3,post,LV,C022stLV-hayed,hayed,heed,0,1
VID_Listener3,post,LV,C022stLV-head,head,head,1,1
VID_Listener3,post,LV,C022stLV-hear,hear,hear,1,5
VID_Listener3,post,LV,C022stLV-heard,heard,heard,1,6
VID_Listener3,post,LV,C022stLV-heed,heed,heard,0,3
VID_Listener3,post,LV,C022stLV-hid,hid,hid,1,1
VID_Listener3,post,LV,C022stLV-hide,hide,hid,0,4
VID_Listener3,post,LV,C022stLV-hoard,hoard,hear,0,1
VID_Listener3,post,LV,C022stLV-hod,hod,hoyd,0,2
VID_Listener3,post,LV,C022stLV-hoed,hoed,hood,0,5
VID_Listener3,post,LV,C022stLV-hood,hood,hood,1,3
VID_Listener3,post,LV,C022stLV-howd,howd,hoyd,0,1
VID_Listener3,post,LV,C022stLV-hoyd,hoyd,hoyd,1,5
VID_Listener3,post,LV,C022stLV-hud,hud,hoard,0,4
VID_Listener3,post,LV,C022stLV-whod,whod,hoed,0,3
VID_Listener3,post,HV,C023-had,had,had,1,5
VID_Listener3,post,HV,C023-haired,haired,head,0,7
VID_Listener3,post,HV,C023-hard,hard,howd,0,4
VID_Listener3,post,HV,C023-hayed,hayed,had,0,3
VID_Listener3,post,HV,C023-head,head,head,1,2
VID_Listener3,post,HV,C023-hear,hear,hear,1,6
VID_Listener3,post,HV,C023-heard,heard,heard,1,5
VID_Listener3,post,HV,C023-heed,heed,heed,1,6
VID_Listener3,post,HV,C023-hid,hid,had,0,1
VID_Listener3,post,HV,C023-hide,hide,hide,1,5
VID_Listener3,post,HV,C023-hoard,hoard,heard,0,4
VID_Listener3,post,HV,C023-hod,hod,haired,0,1
VID_Listener3,post,HV,C023-hoed,hoed,hoed,1,3
VID_Listener3,post,HV,C023-hood,hood,head,0,4
VID_Listener3,post,HV,C023-howd,howd,had,0,7
VID_Listener3,post,HV,C023-hoyd,hoyd,hid,0,3
VID_Listener3,post,LV,C023-hud,hud,hud,1,1
VID_Listener3,pre,HV,C023reHV-had,had,had,1,1
VID_Listener3,pre,HV,C023reHV-haired,haired,head,0,4
VID_Listener3,pre,HV,C023reHV-hard,hard,had,0,2
VID_Listener3,pre,HV,C023reHV-hayed,hayed,hid,0,4
VID_Listener3,pre,HV,C023reHV-head,head,hid,0,3
VID_Listener3,pre,HV,C023reHV-hear,hear,hear,1,6
VID_Listener3,pre,HV,C023reHV-heard,heard,head,0,5
VID_Listener3,pre,HV,C023reHV-heed,heed,heed,1,5
VID_Listener3,pre,HV,C023reHV-hid,hid,heed,0,2
VID_Listener3,pre,HV,C023reHV-hide,hide,hide,1,4
VID_Listener3,pre,HV,C023reHV-hoard,hoard,hoed,0,5
VID_Listener3,pre,HV,C023reHV-hod,hod,hoyd,0,3
VID_Listener3,pre,HV,C023reHV-hoed,hoed,hide,0,7
VID_Listener3,pre,HV,C023reHV-hood,hood,hod,0,3
VID_Listener3,pre,HV,C023reHV-howd,howd,howd,1,5
VID_Listener3,pre,HV,C023reHV-hoyd,hoyd,hide,0,6
VID_Listener3,pre,HV,C023reHV-hud,hud,hid,0,1
VID_Listener3,pre,HV,C023reHV-whod,whod,hoyd,0,6
VID_Listener3,pre,LV,C023reLV-had,had,heard,0,5
VID_Listener3,pre,LV,C023reLV-haired,haired,heard,0,5
VID_Listener3,pre,LV,C023reLV-hard,hard,hod,0,4
VID_Listener3,pre,LV,C023reLV-hayed,hayed,head,0,6
VID_Listener3,pre,LV,C023reLV-head,head,head,1,6
VID_Listener3,pre,LV,C023reLV-hear,hear,hear,1,4
VID_Listener3,pre,LV,C023reLV-heard,heard,hood,0,5
VID_Listener3,pre,LV,C023reLV-heed,heed,hayed,0,6
VID_Listener3,pre,LV,C023reLV-hid,hid,head,0,3
VID_Listener3,pre,LV,C023reLV-hide,hide,hide,1,5
VID_Listener3,pre,LV,C023reLV-hoard,hoard,hoyd,0,3
VID_Listener3,pre,LV,C023reLV-hod,hod,hod,1,4
VID_Listener3,pre,LV,C023reLV-hoed,hoed,hayed,0,5
VID_Listener3,pre,LV,C023reLV-hood,hood,hood,1,5
VID_Listener3,pre,LV,C023reLV-howd,howd,hoyd,0,4
VID_Listener3,pre,LV,C023reLV-hoyd,hoyd,hoyd,1,6
VID_Listener3,pre,LV,C023reLV-hud,hud,hard,0,5
VID_Listener3,pre,LV,C023reLV-whod,whod,hod,0,3
VID_Listener3,post,LV,C023stLV-had,had,hard,0,4
VID_Listener3,post,LV,C023stLV-haired,haired,heard,0,6
VID_Listener3,post,LV,C023stLV-hard,hard,heard,0,4
VID_Listener3,post,LV,C023stLV-hayed,hayed,hayed,1,6
VID_Listener3,post,LV,C023stLV-head,head,head,1,4
VID_Listener3,post,LV,C023stLV-hear,hear,hud,0,1
VID_Listener3,post,LV,C023stLV-heard,heard,heard,1,6
VID_Listener3,post,LV,C023stLV-heed,heed,hid,0,5
VID_Listener3,post,LV,C023stLV-hid,hid,heard,0,2
VID_Listener3,post,LV,C023stLV-hide,hide,hide,1,6
VID_Listener3,post,LV,C023stLV-hoard,hoard,hoed,0,3
VID_Listener3,post,LV,C023stLV-hod,hod,hood,0,3
VID_Listener3,post,LV,C023stLV-hoed,hoed,hoed,1,2
VID_Listener3,post,LV,C023stLV-hood,hood,hood,1,4
VID_Listener3,post,LV,C023stLV-howd,howd,hard,0,2
VID_Listener3,post,LV,C023stLV-hoyd,hoyd,hide,0,6
VID_Listener3,post,LV,C023stLV-hud,hud,heard,0,5
VID_Listener3,post,LV,C023stLV-whod,whod,hud,0,2
VID_Listener3,post,HV,C023-whod,whod,hood,0,3
VID_Listener3,post,HV,C024-had,had,howd,0,1
VID_Listener3,post,HV,C024-haired,haired,head,0,4
VID_Listener3,post,HV,C024-hard,hard,heard,0,3
VID_Listener3,post,HV,C024-hayed,hayed,head,0,3
VID_Listener3,post,HV,C024-head,head,head,1,5
VID_Listener3,post,HV,C024-hear,hear,hear,1,7
VID_Listener3,post,HV,C024-heard,heard,head,0,4
VID_Listener3,post,HV,C024-heed,heed,hear,0,5
VID_Listener3,post,HV,C024-hid,hid,hard,0,2
VID_Listener3,post,HV,C024-hide,hide,hid,0,1
VID_Listener3,post,HV,C024-hoard,hoard,hod,0,4
VID_Listener3,post,HV,C024-hod,hod,heard,0,5
VID_Listener3,post,HV,C024-hoed,hoed,hide,0,7
VID_Listener3,post,HV,C024-hood,hood,hood,1,2
VID_Listener3,post,HV,C024-howd,howd,hoed,0,1
VID_Listener3,post,HV,C024-hoyd,hoyd,hide,0,6
VID_Listener3,post,HV,C024-hud,hud,hood,0,3
VID_Listener3,pre,LV,C024re-hood,hood,head,0,5
VID_Listener3,pre,LV,C024re-howd,howd,hoyd,0,4
VID_Listener3,pre,LV,C024re-hoyd,hoyd,hid,0,2
VID_Listener3,pre,LV,C024re-hud,hud,heard,0,5
VID_Listener3,pre,HV,C024reHV-had,had,heard,0,5
VID_Listener3,pre,HV,C024reHV-haired,haired,had,0,7
VID_Listener3,pre,HV,C024reHV-hard,hard,heard,0,4
VID_Listener3,pre,HV,C024reHV-hayed,hayed,head,0,5
VID_Listener3,pre,HV,C024reHV-head,head,hide,0,5
VID_Listener3,pre,HV,C024reHV-hear,hear,hear,1,3
VID_Listener3,pre,HV,C024reHV-heard,heard,had,0,4
VID_Listener3,pre,HV,C024reHV-heed,heed,haired,0,2
VID_Listener3,pre,HV,C024reHV-hid,hid,head,0,7
VID_Listener3,pre,HV,C024reHV-hide,hide,hide,1,7
VID_Listener3,pre,HV,C024reHV-hoard,hoard,hard,0,5
VID_Listener3,pre,HV,C024reHV-hod,hod,hoed,0,3
VID_Listener3,pre,HV,C024reHV-hoed,hoed,heard,0,3
VID_Listener3,pre,HV,C024reHV-hood,hood,hod,0,3
VID_Listener3,pre,HV,C024reHV-howd,howd,had,0,2
VID_Listener3,pre,HV,C024reHV-hoyd,hoyd,hide,0,4
VID_Listener3,pre,HV,C024reHV-hud,hud,heard,0,5
VID_Listener3,pre,HV,C024reHV-whod,whod,hud,0,4
VID_Listener3,pre,LV,C024reLV-had,had,had,1,4
VID_Listener3,pre,LV,C024reLV-haired,haired,howd,0,4
VID_Listener3,pre,LV,C024reLV-hard,hard,hard,1,4
VID_Listener3,pre,LV,C024reLV-hayed,hayed,head,0,6
VID_Listener3,pre,LV,C024reLV-head,head,haired,0,4
VID_Listener3,pre,LV,C024reLV-hear,hear,hear,1,4
VID_Listener3,pre,LV,C024reLV-heard,heard,had,0,2
VID_Listener3,pre,LV,C024reLV-heed,heed,hear,0,6
VID_Listener3,pre,LV,C024reLV-hid,hid,heard,0,2
VID_Listener3,pre,LV,C024reLV-hide,hide,hide,1,7
VID_Listener4,pre,LV,C024reLV-hoard,hoard,heed,0,6
VID_Listener4,pre,LV,C024reLV-hod,hod,hid,0,7
VID_Listener4,pre,LV,C024reLV-hoed,hoed,hard,0,6
VID_Listener4,pre,LV,C024re-whod,whod,whod,1,1
VID_Listener4,post,LV,C024stLV-had,had,had,1,5
VID_Listener4,post,LV,C024stLV-haired,haired,hear,0,1
VID_Listener4,post,LV,C024stLV-hard,hard,hide,0,1
