group,test,vowel,speaker,f1,f2,vowel.class,mahalanobis.distance,correct
LV,pre,hard,C017-LV,0.751930982575539,-0.505540195053517,hard,937.451557722914,FALSE
LV,pre,hard,C017-LV,0.751930982575539,-0.505540195053517,head,5894.23512165849,FALSE
LV,pre,hard,C017-LV,0.751930982575539,-0.505540195053517,heard,6428.78838356499,FALSE
LV,pre,hard,C017-LV,0.751930982575539,-0.505540195053517,heed,2815.76237978963,FALSE
LV,pre,hard,C017-LV,0.751930982575539,-0.505540195053517,hid,19225.9807777931,FALSE
LV,pre,hard,C017-LV,0.751930982575539,-0.505540195053517,hoard,2379.33182953292,FALSE
LV,pre,hard,C017-LV,0.751930982575539,-0.505540195053517,hod,91563.1249871813,FALSE
LV,pre,hard,C017-LV,0.751930982575539,-0.505540195053517,hood,13167.2866365011,FALSE
LV,pre,hard,C017-LV,0.751930982575539,-0.505540195053517,hud,373.759735948125,FALSE
LV,pre,hard,C017-LV,0.751930982575539,-0.505540195053517,whod,21300.8677757836,FALSE
LV,pre,hard,C018-LV,0.589484704673355,-0.638436734420876,had,199.977451207682,TRUE
LV,pre,hard,C018-LV,0.589484704673355,-0.638436734420876,hard,226.812043903895,FALSE
LV,pre,hard,C018-LV,0.589484704673355,-0.638436734420876,head,7434.73551339959,FALSE
LV,pre,hard,C018-LV,0.589484704673355,-0.638436734420876,heard,6366.3227469795,FALSE
LV,pre,hard,C018-LV,0.589484704673355,-0.638436734420876,heed,3738.53132231983,FALSE
LV,pre,hard,C018-LV,0.589484704673355,-0.638436734420876,hid,8605.69479139687,FALSE
LV,pre,hard,C018-LV,0.589484704673355,-0.638436734420876,hoard,1825.29801487673,FALSE
LV,pre,hard,C018-LV,0.589484704673355,-0.638436734420876,hod,57181.2144726167,FALSE
LV,pre,hard,C018-LV,0.589484704673355,-0.638436734420876,hood,9304.70367081579,FALSE
LV,pre,hard,C018-LV,0.589484704673355,-0.638436734420876,hud,3459.41086535073,FALSE
LV,pre,hard,C018-LV,0.589484704673355,-0.638436734420876,whod,16234.1946855725,FALSE
LV,pre,hard,C019-LV,0.609593356789319,-1.12230242582637,had,638.165130433729,TRUE
LV,pre,hard,C019-LV,0.609593356789319,-1.12230242582637,hard,1612.42474338699,FALSE
LV,pre,hard,C019-LV,0.609593356789319,-1.12230242582637,head,12864.8321946886,FALSE
LV,pre,hard,C019-LV,0.609593356789319,-1.12230242582637,heard,14137.4689066055,FALSE
LV,pre,hard,C019-LV,0.609593356789319,-1.12230242582637,heed,6963.08675856178,FALSE
LV,pre,hard,C019-LV,0.609593356789319,-1.12230242582637,hid,5055.81606367662,FALSE
LV,pre,hard,C019-LV,0.609593356789319,-1.12230242582637,hoard,1525.99999644416,FALSE
LV,pre,hard,C019-LV,0.609593356789319,-1.12230242582637,hod,4529.78701504071,FALSE
LV,pre,hard,C019-LV,0.609593356789319,-1.12230242582637,hood,7909.59843206645,FALSE
LV,pre,hard,C019-LV,0.609593356789319,-1.12230242582637,hud,19288.8249537004,FALSE
LV,pre,hard,C019-LV,0.609593356789319,-1.12230242582637,whod,13286.3403849846,FALSE
LV,pre,hard,C01-LV,1.13741285276674,-0.81877690196734,had,377.739880972301,FALSE
LV,pre,hard,C01-LV,1.13741285276674,-0.81877690196734,hard,69.0957271455574,TRUE
LV,pre,hard,C01-LV,1.13741285276674,-0.81877690196734,head,8112.19165008989,FALSE
LV,pre,hard,C01-LV,1.13741285276674,-0.81877690196734,heard,16816.147612107,FALSE
LV,pre,hard,C01-LV,1.13741285276674,-0.81877690196734,heed,3565.51004633293,FALSE
LV,pre,hard,C01-LV,1.13741285276674,-0.81877690196734,hid,39405.3923559344,FALSE
LV,pre,hard,C01-LV,1.13741285276674,-0.81877690196734,hoard,3261.64925785244,FALSE
LV,pre,hard,C01-LV,1.13741285276674,-0.81877690196734,hod,49071.345429112,FALSE
LV,pre,hard,C01-LV,1.13741285276674,-0.81877690196734,hood,21193.5721473875,FALSE
LV,pre,hard,C01-LV,1.13741285276674,-0.81877690196734,hud,1068.860432254,FALSE
LV,pre,hard,C01-LV,1.13741285276674,-0.81877690196734,whod,29428.3876314467,FALSE
LV,pre,hard,C020-LV,0.340260384754638,-0.828381141459972,had,303.584517626446,FALSE
LV,pre,hard,C020-LV,0.340260384754638,-0.828381141459972,hard,63.4596263644723,TRUE
LV,pre,hard,C020-LV,0.340260384754638,-0.828381141459972,head,9995.12593957247,FALSE
LV,pre,hard,C020-LV,0.340260384754638,-0.828381141459972,heard,6161.52752049819,FALSE
LV,pre,hard,C020-LV,0.340260384754638,-0.828381141459972,heed,5935.5034873428,FALSE
LV,pre,hard,C020-LV,0.340260384754638,-0.828381141459972,hid,3108.97731379222,FALSE
LV,pre,hard,C020-LV,0.340260384754638,-0.828381141459972,hoard,1130.30806692592,FALSE
LV,pre,hard,C020-LV,0.340260384754638,-0.828381141459972,hod,21597.6768377419,FALSE
LV,pre,hard,C020-LV,0.340260384754638,-0.828381141459972,hood,4729.87804336599,FALSE
LV,pre,hard,C020-LV,0.340260384754638,-0.828381141459972,hud,13695.2729456643,FALSE
LV,pre,hard,C020-LV,0.340260384754638,-0.828381141459972,whod,9900.04021026849,FALSE
LV,pre,hard,C021-LV,0.586986119027243,-0.722333771438018,had,234.176480661813,FALSE
LV,pre,hard,C021-LV,0.586986119027243,-0.722333771438018,hard,30.0311680005235,TRUE
LV,pre,hard,C021-LV,0.586986119027243,-0.722333771438018,head,8283.15203273852,FALSE
LV,pre,hard,C021-LV,0.586986119027243,-0.722333771438018,heard,7422.57646450573,FALSE
LV,pre,hard,C021-LV,0.586986119027243,-0.722333771438018,heed,4218.01880840977,FALSE
LV,pre,hard,C021-LV,0.586986119027243,-0.722333771438018,hid,7479.71623416057,FALSE
LV,pre,hard,C021-LV,0.586986119027243,-0.722333771438018,hoard,1730.47026695895,FALSE
LV,pre,hard,C021-LV,0.586986119027243,-0.722333771438018,hod,43115.5777802796,FALSE
LV,pre,hard,C021-LV,0.586986119027243,-0.722333771438018,hood,8940.9456760793,FALSE
LV,pre,hard,C021-LV,0.586986119027243,-0.722333771438018,hud,5375.4059848381,FALSE
LV,pre,hard,C021-LV,0.586986119027243,-0.722333771438018,whod,15562.2465134151,FALSE
LV,pre,hard,C022-LV,1.0184494957423,-0.702764864892897,had,237.365981390844,FALSE
LV,pre,hard,C022-LV,1.0184494957423,-0.702764864892897,hard,103.098666676005,TRUE
LV,pre,hard,C022-LV,1.0184494957423,-0.702764864892897,head,7201.1670899876,FALSE
LV,pre,hard,C022-LV,1.0184494957423,-0.702764864892897,heard,12748.2597665429,FALSE
LV,pre,hard,C022-LV,1.0184494957423,-0.702764864892897,heed,3249.31977194407,FALSE
LV,pre,hard,C022-LV,1.0184494957423,-0.702764864892897,hid,33024.7911673072,FALSE
LV,pre,hard,C022-LV,1.0184494957423,-0.702764864892897,hoard,2942.29956050447,FALSE
LV,pre,hard,C022-LV,1.0184494957423,-0.702764864892897,hod,63907.6808822238,FALSE
LV,pre,hard,C022-LV,1.0184494957423,-0.702764864892897,hood,18617.5399842521,FALSE
LV,pre,hard,C022-LV,1.0184494957423,-0.702764864892897,hud,637.232620594738,FALSE
LV,pre,hard,C022-LV,1.0184494957423,-0.702764864892897,whod,26965.5532581311,FALSE
LV,pre,hard,C023-LV,0.652243508205869,-0.9719831504911,had,448.083825516473,TRUE
LV,pre,hard,C023-LV,0.652243508205869,-0.9719831504911,hard,524.967893577661,FALSE
LV,pre,hard,C023-LV,0.652243508205869,-0.9719831504911,head,10898.240257677,FALSE
LV,pre,hard,C023-LV,0.652243508205869,-0.9719831504911,heard,12074.6481533138,FALSE
LV,pre,hard,C023-LV,0.652243508205869,-0.9719831504911,heed,5609.14555480198,FALSE
LV,pre,hard,C023-LV,0.652243508205869,-0.9719831504911,hid,6923.67578674591,FALSE
LV,pre,hard,C023-LV,0.652243508205869,-0.9719831504911,hoard,1696.09615546538,FALSE
LV,pre,hard,C023-LV,0.652243508205869,-0.9719831504911,hod,14914.5706262469,FALSE
LV,pre,hard,C023-LV,0.652243508205869,-0.9719831504911,hood,9202.50609785791,FALSE
LV,pre,hard,C023-LV,0.652243508205869,-0.9719831504911,hud,11863.0720970036,FALSE
LV,pre,hard,C023-LV,0.652243508205869,-0.9719831504911,whod,15228.4987916118,FALSE
LV,pre,hard,C024-LV,0.857239946706171,-0.377760549490427,had,129.413053399576,TRUE
LV,pre,hard,C024-LV,0.857239946706171,-0.377760549490427,hard,2068.45058860212,FALSE
LV,pre,hard,C024-LV,0.857239946706171,-0.377760549490427,head,4665.49300085557,FALSE
LV,pre,hard,C024-LV,0.857239946706171,-0.377760549490427,heard,5986.82960046857,FALSE
LV,pre,hard,C024-LV,0.857239946706171,-0.377760549490427,heed,2358.03289682498,FALSE
LV,pre,hard,C024-LV,0.857239946706171,-0.377760549490427,hid,30424.2329577237,FALSE
LV,pre,hard,C024-LV,0.857239946706171,-0.377760549490427,hoard,2837.68764081654,FALSE
LV,pre,hard,C024-LV,0.857239946706171,-0.377760549490427,hod,129093.965255725,FALSE
LV,pre,hard,C024-LV,0.857239946706171,-0.377760549490427,hood,16246.1412076222,FALSE
LV,pre,hard,C024-LV,0.857239946706171,-0.377760549490427,hud,177.659563283744,FALSE
LV,pre,hard,C024-LV,0.857239946706171,-0.377760549490427,whod,25348.12380111,FALSE
LV,pre,hard,C02-LV,1.15470111725075,-0.581922268208549,had,162.494406109405,FALSE
LV,pre,hard,C02-LV,1.15470111725075,-0.581922268208549,hard,565.21759330143,FALSE
LV,pre,hard,C02-LV,1.15470111725075,-0.581922268208549,head,5846.63512956676,FALSE
LV,pre,hard,C02-LV,1.15470111725075,-0.581922268208549,heard,12683.487016464,FALSE
LV,pre,hard,C02-LV,1.15470111725075,-0.581922268208549,heed,2863.45862268736,FALSE
LV,pre,hard,C02-LV,1.15470111725075,-0.581922268208549,hid,50468.0940465376,FALSE
LV,pre,hard,C02-LV,1.15470111725075,-0.581922268208549,hoard,3516.36466675023,FALSE
LV,pre,hard,C02-LV,1.15470111725075,-0.581922268208549,hod,95638.925062198,FALSE
LV,pre,hard,C02-LV,1.15470111725075,-0.581922268208549,hood,23096.5271387637,FALSE
LV,pre,hard,C02-LV,1.15470111725075,-0.581922268208549,hud,104.855244972912,TRUE
LV,pre,hard,C02-LV,1.15470111725075,-0.581922268208549,whod,32418.9988017017,FALSE
LV,pre,hard,C03-LV,0.635242538303921,-0.929379412403477,had,397.900679158616,FALSE
LV,pre,hard,C03-LV,0.635242538303921,-0.929379412403477,hard,326.785783183428,TRUE
LV,pre,hard,C03-LV,0.635242538303921,-0.929379412403477,head,10440.7582838644,FALSE
LV,pre,hard,C03-LV,0.635242538303921,-0.929379412403477,heard,11120.0000033476,FALSE
LV,pre,hard,C03-LV,0.635242538303921,-0.929379412403477,heed,5377.27632611574,FALSE
LV,pre,hard,C03-LV,0.635242538303921,-0.929379412403477,hid,6831.55256709521,FALSE
LV,pre,hard,C03-LV,0.635242538303921,-0.929379412403477,hoard,1678.35317512029,FALSE
LV,pre,hard,C03-LV,0.635242538303921,-0.929379412403477,hod,18447.3451602058,FALSE
LV,pre,hard,C03-LV,0.635242538303921,-0.929379412403477,hood,9049.19482712863,FALSE
LV,pre,hard,C03-LV,0.635242538303921,-0.929379412403477,hud,10702.0273659965,FALSE
LV,pre,hard,C03-LV,0.635242538303921,-0.929379412403477,whod,15154.1897682348,FALSE
LV,pre,hard,C04-LV,0.705709500765299,-0.552179607923396,had,163.952186853535,TRUE
LV,pre,hard,C04-LV,0.705709500765299,-0.552179607923396,hard,633.705717056252,FALSE
LV,pre,hard,C04-LV,0.705709500765299,-0.552179607923396,head,6393.71314580727,FALSE
LV,pre,hard,C04-LV,0.705709500765299,-0.552179607923396,heard,6517.09314613139,FALSE
LV,pre,hard,C04-LV,0.705709500765299,-0.552179607923396,heed,3068.79448892485,FALSE
LV,pre,hard,C04-LV,0.705709500765299,-0.552179607923396,hid,15449.4804237452,FALSE
LV,pre,hard,C04-LV,0.705709500765299,-0.552179607923396,hoard,2203.24213485779,FALSE
LV,pre,hard,C04-LV,0.705709500765299,-0.552179607923396,hod,79095.5508396295,FALSE
LV,pre,hard,C04-LV,0.705709500765299,-0.552179607923396,hood,11960.7337121327,FALSE
LV,pre,hard,C04-LV,0.705709500765299,-0.552179607923396,hud,1028.18009606831,FALSE
LV,pre,hard,C04-LV,0.705709500765299,-0.552179607923396,whod,19715.3904045331,FALSE
LV,pre,hard,C05-LV,0.796841813428277,-0.797055399136216,had,291.750630418414,FALSE
LV,pre,hard,C05-LV,0.796841813428277,-0.797055399136216,hard,13.2534018537285,TRUE
LV,pre,hard,C05-LV,0.796841813428277,-0.797055399136216,head,8607.17275040286,FALSE
LV,pre,hard,C05-LV,0.796841813428277,-0.797055399136216,heard,11164.7105678677,FALSE
LV,pre,hard,C05-LV,0.796841813428277,-0.797055399136216,heed,4046.38858029311,FALSE
LV,pre,hard,C05-LV,0.796841813428277,-0.797055399136216,hid,15345.3222978675,FALSE
LV,pre,hard,C05-LV,0.796841813428277,-0.797055399136216,hoard,2195.9754107224,FALSE
LV,pre,hard,C05-LV,0.796841813428277,-0.797055399136216,hod,39404.185829722,FALSE
LV,pre,hard,C05-LV,0.796841813428277,-0.797055399136216,hood,12827.2004216369,FALSE
LV,pre,hard,C05-LV,0.796841813428277,-0.797055399136216,hud,4118.22442709769,FALSE
LV,pre,hard,C05-LV,0.796841813428277,-0.797055399136216,whod,20016.8792916438,FALSE
LV,pre,hard,C07-LV,0.934314082487373,-0.823692797851495,had,337.226159539418,FALSE
LV,pre,hard,C07-LV,0.934314082487373,-0.823692797851495,hard,48.0020333163108,TRUE
LV,pre,hard,C07-LV,0.934314082487373,-0.823692797851495,head,8590.16530872304,FALSE
LV,pre,hard,C07-LV,0.934314082487373,-0.823692797851495,heard,13625.2114125514,FALSE
LV,pre,hard,C07-LV,0.934314082487373,-0.823692797851495,heed,3876.61250560421,FALSE
LV,pre,hard,C07-LV,0.934314082487373,-0.823692797851495,hid,23060.2065104209,FALSE
LV,pre,hard,C07-LV,0.934314082487373,-0.823692797851495,hoard,2581.30977067456,FALSE
LV,pre,hard,C07-LV,0.934314082487373,-0.823692797851495,hod,40482.2694523606,FALSE
LV,pre,hard,C07-LV,0.934314082487373,-0.823692797851495,hood,15863.2218824802,FALSE
LV,pre,hard,C07-LV,0.934314082487373,-0.823692797851495,hud,2963.5257299322,FALSE
LV,pre,hard,C07-LV,0.934314082487373,-0.823692797851495,whod,23437.5833146493,FALSE
LV,pre,hard,C08-LV,1.08392921584962,-0.957570076488074,had,548.173094763206,FALSE
LV,pre,hard,C08-LV,1.08392921584962,-0.957570076488074,hard,455.94003701584,TRUE
LV,pre,hard,C08-LV,1.08392921584962,-0.957570076488074,head,9710.43273797674,FALSE
LV,pre,hard,C08-LV,1.08392921584962,-0.957570076488074,heard,18742.3756899086,FALSE
LV,pre,hard,C08-LV,1.08392921584962,-0.957570076488074,heed,4237.03813845053,FALSE
LV,pre,hard,C08-LV,1.08392921584962,-0.957570076488074,hid,30201.2316234696,FALSE
LV,pre,hard,C08-LV,1.08392921584962,-0.957570076488074,hoard,3002.14531475655,FALSE
LV,pre,hard,C08-LV,1.08392921584962,-0.957570076488074,hod,28078.9911731837,FALSE
LV,pre,hard,C08-LV,1.08392921584962,-0.957570076488074,hood,18958.1387335368,FALSE
LV,pre,hard,C08-LV,1.08392921584962,-0.957570076488074,hud,3806.90109071391,FALSE
LV,pre,hard,C08-LV,1.08392921584962,-0.957570076488074,whod,26463.9851631789,FALSE
LV,pre,hard,C09-LV,1.40651103995719,-1.01483458613402,had,791.685983646618,TRUE
LV,pre,hard,C09-LV,1.40651103995719,-1.01483458613402,hard,803.60657121933,FALSE
LV,pre,hard,C09-LV,1.40651103995719,-1.01483458613402,head,9626.60302000835,FALSE
LV,pre,hard,C09-LV,1.40651103995719,-1.01483458613402,heard,26404.5823941233,FALSE
LV,pre,hard,C09-LV,1.40651103995719,-1.01483458613402,heed,4083.4050344907,FALSE
LV,pre,hard,C09-LV,1.40651103995719,-1.01483458613402,hid,58901.4707589713,FALSE
LV,pre,hard,C09-LV,1.40651103995719,-1.01483458613402,hoard,4233.5017075541,FALSE
LV,pre,hard,C09-LV,1.40651103995719,-1.01483458613402,hod,32024.4376226219,FALSE
LV,pre,hard,C09-LV,1.40651103995719,-1.01483458613402,hood,28080.4695385738,FALSE
LV,pre,hard,C09-LV,1.40651103995719,-1.01483458613402,hud,1476.68639898211,FALSE
LV,pre,hard,C09-LV,1.40651103995719,-1.01483458613402,whod,36131.6488822196,FALSE
LV,pre,head,C010-LV,-0.416203481816595,-1.5545787523315,had,1056.40169663186,FALSE
LV,pre,head,C010-LV,-0.416203481816595,-1.5545787523315,hard,8568.96914259496,FALSE
LV,pre,head,C010-LV,-0.416203481816595,-1.5545787523315,head,22606.1491909114,FALSE
LV,pre,head,C010-LV,-0.416203481816595,-1.5545787523315,heard,7972.61540798789,FALSE
LV,pre,head,C010-LV,-0.416203481816595,-1.5545787523315,heed,21132.933415536,FALSE
LV,pre,head,C010-LV,-0.416203481816595,-1.5545787523315,hid,72247.0898908356,FALSE
LV,pre,head,C010-LV,-0.416203481816595,-1.5545787523315,hoard,24.8308222389656,TRUE
LV,pre,head,C010-LV,-0.416203481816595,-1.5545787523315,hod,35662.9393792064,FALSE
LV,pre,head,C010-LV,-0.416203481816595,-1.5545787523315,hood,531.546130097627,FALSE
LV,pre,head,C010-LV,-0.416203481816595,-1.5545787523315,hud,101829.644018853,FALSE
LV,pre,head,C010-LV,-0.416203481816595,-1.5545787523315,whod,412.57139046522,FALSE
LV,pre,head,C011-LV,-0.689804221336293,-0.811836337290294,had,594.126426487279,FALSE
LV,pre,head,C011-LV,-0.689804221336293,-0.811836337290294,hard,349.984382057294,FALSE
LV,pre,head,C011-LV,-0.689804221336293,-0.811836337290294,head,12491.9815498007,FALSE
LV,pre,head,C011-LV,-0.689804221336293,-0.811836337290294,heard,455.781110810264,FALSE
LV,pre,head,C011-LV,-0.689804221336293,-0.811836337290294,heed,13372.5523348076,FALSE
LV,pre,head,C011-LV,-0.689804221336293,-0.811836337290294,hid,64348.5210766385,FALSE
LV,pre,head,C011-LV,-0.689804221336293,-0.811836337290294,hoard,529.381108269722,FALSE
LV,pre,head,C011-LV,-0.689804221336293,-0.811836337290294,hod,6737.93561409797,FALSE
LV,pre,head,C011-LV,-0.689804221336293,-0.811836337290294,hood,941.655162612212,FALSE
LV,pre,head,C011-LV,-0.689804221336293,-0.811836337290294,hud,49149.2748588547,FALSE
LV,pre,head,C011-LV,-0.689804221336293,-0.811836337290294,whod,165.547167315134,TRUE
LV,pre,head,C012-LV,-0.227670725761245,1.56741002288703,had,7198.25243184784,FALSE
LV,pre,head,C012-LV,-0.227670725761245,1.56741002288703,hard,70515.7944418522,FALSE
LV,pre,head,C012-LV,-0.227670725761245,1.56741002288703,head,896.214148642575,TRUE
LV,pre,head,C012-LV,-0.227670725761245,1.56741002288703,heard,21515.5947216291,FALSE
LV,pre,head,C012-LV,-0.227670725761245,1.56741002288703,heed,1951.89111729745,FALSE
LV,pre,head,C012-LV,-0.227670725761245,1.56741002288703,hid,11788.5675683448,FALSE
LV,pre,head,C012-LV,-0.227670725761245,1.56741002288703,hoard,8069.85642932592,FALSE
LV,pre,head,C012-LV,-0.227670725761245,1.56741002288703,hod,1015977.82828508,FALSE
LV,pre,head,C012-LV,-0.227670725761245,1.56741002288703,hood,4309.08728518779,FALSE
LV,pre,head,C012-LV,-0.227670725761245,1.56741002288703,hud,53540.6093014672,FALSE
LV,pre,head,C012-LV,-0.227670725761245,1.56741002288703,whod,14344.7373985198,FALSE
LV,pre,head,C013-LV,-0.242784289151831,0.74945718392017,had,3332.2055758828,FALSE
LV,pre,head,C013-LV,-0.242784289151831,0.74945718392017,hard,29671.2272709027,FALSE
LV,pre,head,C013-LV,-0.242784289151831,0.74945718392017,head,351.433999998443,TRUE
LV,pre,head,C013-LV,-0.242784289151831,0.74945718392017,heard,6891.8495997609,FALSE
LV,pre,head,C013-LV,-0.242784289151831,0.74945718392017,heed,481.664395538087,FALSE
LV,pre,head,C013-LV,-0.242784289151831,0.74945718392017,hid,665.762663057855,FALSE
LV,pre,head,C013-LV,-0.242784289151831,0.74945718392017,hoard,4383.06544988349,FALSE
LV,pre,head,C013-LV,-0.242784289151831,0.74945718392017,hod,486395.678050688,FALSE
LV,pre,head,C013-LV,-0.242784289151831,0.74945718392017,hood,2105.36341448617,FALSE
LV,pre,head,C013-LV,-0.242784289151831,0.74945718392017,hud,8346.52170365624,FALSE
LV,pre,head,C013-LV,-0.242784289151831,0.74945718392017,whod,8732.02718830951,FALSE
LV,pre,head,C014-LV,0.424025380654549,-1.06539536203031,had,517.291903451867,TRUE
LV,pre,head,C014-LV,0.424025380654549,-1.06539536203031,hard,1163.81025601391,FALSE
LV,pre,head,C014-LV,0.424025380654549,-1.06539536203031,head,12635.4703506373,FALSE
LV,pre,head,C014-LV,0.424025380654549,-1.06539536203031,heard,10506.8152099484,FALSE
LV,pre,head,C014-LV,0.424025380654549,-1.06539536203031,heed,7469.14215972743,FALSE
LV,pre,head,C014-LV,0.424025380654549,-1.06539536203031,hid,3852.24721955437,FALSE
LV,pre,head,C014-LV,0.424025380654549,-1.06539536203031,hoard,1127.39631925509,FALSE
LV,pre,head,C014-LV,0.424025380654549,-1.06539536203031,hod,4627.35426852191,FALSE
LV,pre,head,C014-LV,0.424025380654549,-1.06539536203031,hood,5220.65073169148,FALSE
LV,pre,head,C014-LV,0.424025380654549,-1.06539536203031,hud,22061.8671914505,FALSE
LV,pre,head,C014-LV,0.424025380654549,-1.06539536203031,whod,10051.1639382919,FALSE
LV,pre,head,C016-LV,0.00654922937914078,0.768190833353483,had,3006.66867783941,FALSE
LV,pre,head,C016-LV,0.00654922937914078,0.768190833353483,hard,30520.8729814754,FALSE
LV,pre,head,C016-LV,0.00654922937914078,0.768190833353483,head,202.636163107405,TRUE
LV,pre,head,C016-LV,0.00654922937914078,0.768190833353483,heard,4746.81610448772,FALSE
LV,pre,head,C016-LV,0.00654922937914078,0.768190833353483,heed,689.379179377883,FALSE
LV,pre,head,C016-LV,0.00654922937914078,0.768190833353483,hid,7017.34364997475,FALSE
LV,pre,head,C016-LV,0.00654922937914078,0.768190833353483,hoard,4486.63018231254,FALSE
LV,pre,head,C016-LV,0.00654922937914078,0.768190833353483,hod,523473.490166609,FALSE
LV,pre,head,C016-LV,0.00654922937914078,0.768190833353483,hood,4870.71394730527,FALSE
LV,pre,head,C016-LV,0.00654922937914078,0.768190833353483,hud,14399.3363323204,FALSE
LV,pre,head,C016-LV,0.00654922937914078,0.768190833353483,whod,13579.5430574119,FALSE
LV,pre,head,C017-LV,-0.190538753310241,1.2277404737014,had,5310.0032305276,FALSE
LV,pre,head,C017-LV,-0.190538753310241,1.2277404737014,hard,51461.2836253223,FALSE
LV,pre,head,C017-LV,-0.190538753310241,1.2277404737014,head,149.047140031959,TRUE
